ItemTitle,EANBarCode,ItemTextDescription,PackSize,ReOrderLevel,ReorderAtOutOfStock,Flag,CountryOfManufacture,HSTariffCode,Managed,ActivePricingProfile,ActiveTaxProfile,Supplier1,Supplier2,Supplier3,Supplier4,SKU,Condition,StockLevel,CostPrice,IsKit,DepthMM,HeightMM,WidthMM,WeightGrams,GoodID,ListingCategory1,ListingCategory2,ASIN__SPEC,B2BLowerBound1__SPEC,B2BLowerBound2__SPEC,B2BLowerBound3__SPEC,B2BLowerBound4__SPEC,B2BLowerBound5__SPEC,B2BMethod__SPEC,B2BOverride__SPEC,B2BPrice0__SPEC,B2BPrice1__SPEC,B2BPrice2__SPEC,B2BPrice3__SPEC,B2BPrice4__SPEC,B2BPrice5__SPEC,FixedPriceOverride__SPEC,Image1__SPEC,ItemNote__SPEC,SetStockToZero__SPEC,MarketplaceSKU__SPEC,MaximumListQuantity__SPEC,MaxPriceOverride__SPEC,MinimumListQuantity__SPEC,MinPriceOverride__SPEC,SalePrice__SPEC,SalePriceFromDate__SPEC,SalePriceToDate__SPEC,SendRegulatoryData
BG Nexus Screwless Matt Black Single Master Touch Dimmer Switch - Grey Insert,00000003051210,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+FFBEMS1,1,22,14.01,TRUE,,,,,3637ae82-1e5e-457f-b822-9e8f863fea0d,,,B0F8J8YN3P,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+FFBEMS1,,25.99,,23.99,,,,false
BG Nexus Screwless Matt Black Double Master Touch Dimmer Switch - Grey Insert,00000003051217,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+FFBEMS2,1,9,24.08,TRUE,,,,,8ad18729-64e9-46d9-9b3b-f23e4e98dccf,,,B0F8NB9VPY,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+FFBEMS2,,37.99,,35.99,,,,false
BG Nexus Screwless Polished Chrome Triple Master Touch Dimmer Switch - Grey Insert,00000003051224,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+FPCEMR4,1,7,35.81,TRUE,,,,,a0e6864f-609d-4b28-89e9-f98b91bf153e,,,B0F8NW2C1J,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+FPCEMR4,,53.99,,51.99,,,,false
BG Nexus Screwless Polished Chrome Single Master Touch Dimmer Switch Grey,00000003021674,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+FPCEMS1,1,22,13.53,TRUE,,,,,2a6364fe-2a37-4eb1-94c2-417247144706,,,B0F8HP7845,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+FPCEMS1,,24.99,,22.99,,,,false
BG Nexus Screwless Polished Chrome Double Master Touch Dimmer Switch Grey,00000003021675,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+FPCEMS2,1,11,23.45,TRUE,,,,,8dd6e3c8-5122-405e-b1b0-93f8bd39e770,,,B0F8KGBVBP,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+FPCEMS2,,37.99,,35.99,,,,false
BG Nexus Antique Brass Triple Master Touch Dimmer Switch - Grey Insert,00000003051246,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+NABEMR4,1,7,35.39,TRUE,,,,,3e8961f9-934e-466c-a5b9-d42756a7024f,,,B0F8QF372P,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+NABEMR4,,52.99,,50.99,,,,false
BG Nexus Antique Brass Single Master Touch Dimmer Switch - Grey Insert,00000003051234,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+NABEMS1,1,20,13.37,TRUE,,,,,b99c3ca7-cb7f-4439-af86-7293a8ec361e,,,B0F8PGXH1S,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+NABEMS1,,24.99,,22.99,,,,false
BG Nexus Antique Brass Double Master Touch Dimmer Switch - Grey Insert,00000003051240,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+NABEMS2,1,11,23.73,TRUE,,,,,6bee3beb-4a46-4a8e-944b-a5affe370b12,,,B0F8Q8QYQ6,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+NABEMS2,,37.99,,35.99,,,,false
BG Nexus Black Nickel Triple Master Touch Dimmer Switch Grey Inserts,00000003022288,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+NBNEMR4,1,7,35.29,TRUE,,,,,42647b30-e6ca-4a27-85d0-90610e859ec4,,,B0F88ZTP8C,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+NBNEMR4,,52.99,,50.99,,,,false
BG Nexus Black Nickel Single Master Touch Dimmer Switch Grey Insert,00000003022286,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+NBNEMS1,1,13,13.01,TRUE,,,,,0bbaa939-e09b-4bec-b3f9-27287bae6164,,,B0F868YS7S,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+NBNEMS1,,23.99,,21.99,,,,false
BG Nexus Black Nickel Double Master Touch Dimmer Switch Grey Inserts,00000003022287,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+NBNEMS2,1,11,22.99,TRUE,,,,,d52c57a4-14e0-47de-b8ca-37dc5dab189b,,,B0F86FHW7Z,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+NBNEMS2,,36.99,,34.99,,,,false
BG Nexus Brushed Steel Triple Master Touch Dimmer Switch Grey Inserts NBSTDM3G,00000003021588,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+NBSEMR4,1,7,35.29,TRUE,,,,,1f3f9bbf-f6fd-4737-854e-fa621a1cbc91,,,B0F88XZ114,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+NBSEMR4,,52.99,,50.99,,,,false
BG Nexus Brushed Steel Single Master Touch Dimmer Switch Grey Insert NBSTDM1G,00000003021586,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+NBSEMS1,1,22,13.01,TRUE,,,,,9e53b9fb-2ab7-4165-9292-d437fc043388,,,B0F85NMYQY,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+NBSEMS1,,23.99,,21.99,,,,false
BG Nexus Brushed Steel Double Master Touch Dimmer Switch Grey Inserts NBSTDM2G,00000003021587,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+NBSEMS2,1,11,22.99,TRUE,,,,,e7692020-4364-49bd-b411-cc055125f265,,,B0F86MB53Z,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+NBSEMS2,,36.99,,34.99,,,,false
BG Nexus Matt Black Triple Master Touch Dimmer Switch Grey Inserts,00000003022300,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+NFBEMR4,1,7,36.32,TRUE,,,,,23eccbb9-5216-4bf5-b5fe-e74692dc1b82,,,B0F891T83C,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+NFBEMR4,,53.99,,51.99,,,,false
BG Nexus Matt Black Single Master Touch Dimmer Switch Grey Insert,00000003022298,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+NFBEMS1,1,22,13.37,TRUE,,,,,48b5c869-d9dd-4e35-a817-612599d24aeb,,,B0F86FNN42,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+NFBEMS1,,24.99,,22.99,,,,false
BG Nexus Polished Chrome Triple Master Touch Dimmer Switch Grey Inserts,00000003022276,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+NPCEMR4,1,7,35.29,TRUE,,,,,6d5eea5a-a403-4e07-8763-89019110567d,,,B0F891N9CF,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+NPCEMR4,,52.99,,50.99,,,,false
BG Nexus Polished Chrome Single Master Touch Dimmer Switch Grey Insert,00000003022274,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+NPCEMS1,1,20,13.01,TRUE,,,,,69cf0aa2-676a-4a3c-b128-008bcbe8a0cf,,,B0F865XHCZ,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+NPCEMS1,,23.99,,21.99,,,,false
BG Nexus Polished Chrome Double Master Touch Dimmer Switch Grey Inserts,00000003022275,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMG+NPCEMS2,1,11,22.99,TRUE,,,,,c5ca210f-a39c-4007-9962-c9ceea17475a,,,B0F86SQLM7,,,,,,,false,,,,,,,,,,false,BG-EMTDMG+NPCEMS2,,36.99,,34.99,,,,false
BG EMTDMW Master Touch LED Dimmer Trailing Edge Euro Module White Insert,5050765197816,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW,1,22,9.09,FALSE,,,,,88e3641c-205b-4e18-8dd5-58d3544a83f4,,,B0DGRQXCBF,,,,,,,false,,,,,,,,,,false,BG-EMTDMW,,15.56,,13.85,,,,
BG Nexus Screwless Black Nickel Triple Master Touch Dimmer Switch White Inserts,00000003022309,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+FBNEMR4,1,7,33.57,TRUE,,,,,c0ecc89d-cb89-440e-92ae-763d24051254,,,B0F8NLKVWJ,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+FBNEMR4,,53.99,,51.99,,,,false
BG Nexus Screwless Black Nickel Single Master Touch Dimmer Switch White Insert,00000003022307,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+FBNEMS1,1,22,12.75,TRUE,,,,,2f48ed92-8563-4f75-8986-58496760916a,,,B0F893GZFK,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+FBNEMS1,,24.99,,22.99,,,,false
BG Nexus Screwless Black Nickel Double Master Touch Dimmer Switch White Inserts,00000003022308,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+FBNEMS2,1,11,21.90,TRUE,,,,,0edd4061-f8d9-4ab2-9b93-059a9c9692c1,,,B0F8JBQ1P3,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+FBNEMS2,,37.99,,35.99,,,,false
BG Nexus Screwless Brushed Steel Triple Master Touch Dimmer Switch - White Insert,00000003051221,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+FBSEMR4,1,7,33.57,TRUE,,,,,be88ce01-f1ed-4597-98fb-d3a04c2efb42,,,B0F8NFCMV9,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+FBSEMR4,,53.99,,51.99,,,,false
BG Nexus Screwless Brushed Steel Single Master Touch Dimmer Switch White Insert ,00000003022320,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+FBSEMS1,1,22,12.75,TRUE,,,,,b674fb97-0761-46f1-9197-542b2dfb663c,,,B0F8951KQG,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+FBSEMS1,,24.99,,22.99,,,,false
BG Nexus Screwless Brushed Steel Double Master Touch Dimmer Switch White Inserts,00000003022321,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+FBSEMS2,1,11,21.89,TRUE,,,,,e9cc1074-3c28-46c8-9d0f-c05d8d8304e5,,,B0F8JCYSP8,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+FBSEMS2,,37.99,,35.99,,,,false
BG Nexus Screwless Matt Black Triple Master Touch Dimmer Switch - White Insert,00000003051230,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+FFBEMR4,1,7,33.74,TRUE,,,,,d9abe086-1c8a-412d-92aa-b165979e579f,,,B0F8QWJHSZ,,,,,,,false,,,,,,,,,,false,BG-NABTDM4W,,53.99,,51.99,,,,false
BG Nexus Screwless Matt Black Single Master Touch Dimmer Switch - White Insert,00000003051211,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+FFBEMS1,1,22,13.23,TRUE,,,,,ef0ab03d-5125-4a35-af44-e7ea563f18ee,,,B0F8J9BPP8,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+FFBEMS1,,25.99,,23.99,,,,false
BG Nexus Screwless Matt Black Double Master Touch Dimmer Switch - White Insert,00000003051218,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+FFBEMS2,1,9,22.52,TRUE,,,,,5a42e405-c9c9-487c-bc1d-6f26dea80af7,,,B0F8N6B1CY,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+FFBEMS2,,38.99,,36.99,,,,false
BG Nexus Screwless Polished Chrome Triple Master Touch Dimmer Switch - White Insert,00000003051225,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+FPCEMR4,1,7,33.56,TRUE,,,,,dcd952bf-dac0-47d5-bc21-08399beae63d,,,B0F8NZJR2C,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+FPCEMR4,,53.99,,51.99,,,,false
BG Nexus Screwless Polished Chrome Single Master Touch Dimmer Switch White,00000003021676,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+FPCEMS1,1,22,12.75,TRUE,,,,,49bcc336-24d9-47da-b8e9-1027881a88da,,,B0F8HK1CZM,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+FPCEMS1,,24.99,,22.99,,,,false
BG Nexus Screwless Polished Chrome Double Master Touch Dimmer Switch White,00000003021677,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+FPCEMS2,1,11,21.89,TRUE,,,,,bf752b2c-1419-49e8-88ef-67cd48de8644,,,B0F8KBW9PW,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+FPCEMS2,,37.99,,35.99,,,,false
BG Nexus Antique Brass Triple Master Touch Dimmer Switch - White Insert,00000003051247,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+NABEMR4,1,7,33.14,TRUE,,,,,e72332aa-2852-4081-a7f8-6f4623d5dbb4,,,B0F8QF7HXM,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+NABEMR4,,53.99,,51.99,,,,false
BG Nexus Antique Brass Single Master Touch Dimmer Switch - White Insert,00000003051235,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+NABEMS1,1,20,12.59,TRUE,,,,,0796fc8a-728c-43b7-8f8c-8473da4f250d,,,B0F8PLMLBJ,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+NABEMS1,,24.99,,22.99,,,,false
BG Nexus Antique Brass Double Master Touch Dimmer Switch - White Insert,00000003051241,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+NABEMS2,1,11,22.17,TRUE,,,,,0c0e6918-fdbc-4051-8a60-80f165f9d860,,,B0F8Q99ZPC,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+NABEMS2,,37.99,,35.99,,,,false
BG Nexus Black Nickel Triple Master Touch Dimmer Switch White Inserts,00000003022294,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+NBNEMR4,1,7,33.04,TRUE,,,,,02010d22-6f1d-40cd-b6d7-c13b87d75232,,,B0F8916TNR,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+NBNEMR4,,52.99,,50.99,,,,false
BG Nexus Black Nickel Single Master Touch Dimmer Switch White Insert,00000003022292,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+NBNEMS1,1,13,12.23,TRUE,,,,,912328d7-0135-4547-b022-9355eebdb483,,,B0F86RBC8M,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+NBNEMS1,,23.99,,21.99,,,,false
BG Nexus Black Nickel Double Master Touch Dimmer Switch White Inserts,00000003022293,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+NBNEMS2,1,11,21.43,TRUE,,,,,0361f39a-37af-4395-b426-0ee1787d57f2,,,B0F869RYH4,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+NBNEMS2,,36.99,,34.99,,,,false
BG Nexus Brushed Steel Triple Master Touch Dimmer Switch White Inserts,00000003021600,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+NBSEMR4,1,7,33.04,TRUE,,,,,e9b078b3-d3a2-448e-a367-2cecafcf3bd8,,,B0F88ZMJX4,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+NBSEMR4,,52.99,,50.99,,,,false
BG Nexus Brushed Steel Double Master Touch Dimmer Switch White Inserts,00000003021599,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+NBSEMS2,1,11,21.43,TRUE,,,,,63d82d72-3b6a-45c9-ad04-fdf74b103177,,,B0F874VFXJ,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+NBSEMS2,,36.99,,34.99,,,,false
BG Nexus Matt Black Triple Master Touch Dimmer Switch - White Insert,00000003051205,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+NFBEMR4,1,7,34.07,TRUE,,,,,3c3a709a-7e3a-4196-8b43-fb0c5b3c4ba4,,,B0F89199M4,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+NFBEMR4,,54.99,,52.99,,,,false
BG Nexus Matt Black Single Master Touch Dimmer Switch White Insert,00000003051201,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+NFBEMS1,1,22,12.59,TRUE,,,,,6fe52a12-c051-407c-aec6-2fc95e8aa50e,,,B0F873MV31,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+NFBEMS1,,24.99,,22.99,,,,false
BG Nexus Matt Black Double Master Touch Dimmer Switch - White Insert,00000003051203,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+NFBEMS2,1,11,22.11,TRUE,,,,,1c6a00e1-048d-4a73-b36b-b88f30a5a956,,,B0F88RGC34,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+NFBEMS2,,37.99,,35.99,,,,false
BG Nexus Polished Chrome Triple Master Touch Dimmer Switch White Inserts,00000003021606,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+NPCEMR4,1,7,33.04,TRUE,,,,,186594d0-3a03-4ae5-b79e-0772ce0ef6cc,,,B0F89297K5,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+NPCEMR4,,52.99,,50.99,,,,false
BG Nexus Polished Chrome Single Master Touch Dimmer Switch White Insert,00000003021604,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+NPCEMS1,1,20,12.23,TRUE,,,,,6042c0b0-5c34-4f55-9975-280d1d691fcf,,,B0F86G13HN,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+NPCEMS1,,23.99,,21.99,,,,false
BG Nexus Polished Chrome Double Master Touch Dimmer Switch White Inserts,00000003021605,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDMW+NPCEMS2,1,11,21.43,TRUE,,,,,98219c03-0700-44dc-a0b6-2fa3dbb854f1,,,B0F877K1QM,,,,,,,false,,,,,,,,,,false,BG-EMTDMW+NPCEMS2,,36.99,,34.99,,,,false
BG EMTDSB Slave Touch LED Dimmer Trailing Edge Euro Module Black Insert,5050765197939,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB,1,9,2.47,FALSE,,,,,6529a66f-ec39-4558-8724-5eafb8452edf,,,B0DGRM4VSG,,,,,,,false,,,,,,,,,,false,BG-EMTDSB,,8.99,,7.99,,,,false
BG Nexus Screwless Black Nickel Triple Secondary Touch Dimmer Switch Black,00000003021684,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+FBNEMR4,1,2,13.78,TRUE,,,,,dfa5ce02-5fb7-41c5-9f4f-33ebad50e61f,,,B0F8NKWHY9,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+FBNEMR4,,25.99,,23.99,,,,false
BG Nexus Screwless Black Nickel Single Secondary Touch Dimmer Switch Black,00000003021682,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+FBNEMS1,1,8,6.13,TRUE,,,,,fc72dbbb-ef32-4a69-bc55-550aa65ef04c,,,B0F892ZNJP,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+FBNEMS1,,15.99,,13.99,,,,false
BG Nexus Screwless Black Nickel Double Secondary Touch Dimmer Switch Black,00000003021683,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+FBNEMS2,1,4,8.66,TRUE,,,,,a2493203-1a13-4836-b809-7ce8b43e7c8e,,,B0F8JC57KS,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+FBNEMS2,,18.99,,16.99,,,,false
BG Nexus Screwless Brushed Steel Triple Secondary Touch Dimmer Switch Black Inserts ,00000003022318,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+FBSEMR4,1,2,13.78,TRUE,,,,,e9510325-74d5-41bf-817f-7c3c04c5c280,,,B0F8NGLT54,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+FBSEMR4,,25.99,,23.99,,,,false
BG Nexus Screwless Brushed Steel Single Secondary Touch Dimmer Switch Black Insert,00000003022316,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+FBSEMS1,1,8,6.13,TRUE,,,,,8c6ef616-9920-4619-9905-f8acc8cbb874,,,B0F893T58X,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+FBSEMS1,,15.99,,13.99,,,,false
BG Nexus Screwless Brushed Steel Double Secondary Touch Dimmer Switch Black Inserts,00000003022317,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+FBSEMS2,1,4,8.65,TRUE,,,,,f80961d6-a648-4ff6-aeff-dc51d2d9e097,,,B0F8JDMFVR,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+FBSEMS2,,18.99,,16.99,,,,false
BG Nexus Screwless Matt Black Triple Secondary Touch Dimmer Switch Black Inserts,00000003021687,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+FFBEMR4,1,2,13.95,TRUE,,,,,dd6c8cd3-bf1f-4dc6-843f-f9d189c66430,,,B0F8PKMHQZ,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+FFBEMR4,,26.99,,24.99,,,,false
BG Nexus Screwless Matt Black Single Secondary Touch Dimmer Switch Black Insert,00000003021685,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+FFBEMS1,1,8,6.61,TRUE,,,,,0dffbc25-8cca-4d24-8e2c-8fcb47057ebd,,,B0F8J6KBYH,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+FFBEMS1,,15.99,,13.99,,,,false
BG Nexus Screwless Matt Black Double Secondary Touch Dimmer Switch Black Inserts,00000003021686,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+FFBEMS2,1,4,9.28,TRUE,,,,,6ac2f80d-b3ef-4ce4-988d-9dfb40dd800e,,,B0F8N7LQZ1,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+FFBEMS2,,19.99,,17.99,,,,false
BG Nexus Screwless Polished Chrome Triple Secondary Touch Dimmer Switch - Black Insert,00000003051226,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+FPCEMR4,1,2,13.77,TRUE,,,,,0fb6f4b7-b4c2-4fe6-9ef1-df7ebd919687,,,B0F8NSTRT8,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+FPCEMR4,,25.99,,23.99,,,,false
BG Nexus Screwless Polished Chrome Single Secondary Touch Dimmer Switch - Black Insert,00000003051209,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+FPCEMS1,1,8,6.13,TRUE,,,,,cddce84c-0cba-43f8-9914-6b2d3a437af2,,,B0F8HSDZY8,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+FPCEMS1,,15.99,,13.99,,,,false
BG Nexus Screwless Polished Chrome Double Secondary Touch Dimmer Switch - Black Insert,00000003051216,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+FPCEMS2,1,4,8.65,TRUE,,,,,545bc27e-475a-4b32-a492-828a7de0b95e,,,B0F8K83QSQ,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+FPCEMS2,,18.99,,16.99,,,,false
BG Nexus Antique Brass Triple Secondary Touch Dimmer Switch - Black Insert,00000003051248,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+NABEMR4,1,2,13.35,TRUE,,,,,31180280-4cb4-4805-9bcf-7fec48038b37,,,B0F8QGFNGT,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+NABEMR4,,25.99,,23.99,,,,false
BG Nexus Antique Brass Single Secondary Touch Dimmer Switch - Black Insert,00000003051236,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+NABEMS1,1,8,5.97,TRUE,,,,,44af572b-1826-4768-89d9-969183de3885,,,B0F8Q6KBSH,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+NABEMS1,,15.99,,13.99,,,,false
BG Nexus Antique Brass Double Secondary Touch Dimmer Switch - Black Insert,00000003051242,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+NABEMS2,1,4,8.93,TRUE,,,,,2a0dc329-2ecc-41c4-9c6f-0d3f9bb647ad,,,B0F8QC7H5J,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+NABEMS2,,19.99,,17.99,,,,false
BG Nexus Black Nickel Triple Secondary Touch Dimmer Switch Black Inserts,00000003021658,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+NBNEMR4,1,2,13.25,TRUE,,,,,bc853e57-fe1b-4440-b326-d81cdfc549ee,,,B0F88ZNR4N,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+NBNEMR4,,25.99,,23.99,,,,false
BG Nexus Black Nickel Single Secondary Touch Dimmer Switch Black Insert,00000003021656,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+NBNEMS1,1,8,5.61,TRUE,,,,,18bbc157-37fa-4abf-a710-df05fb836a1d,,,B0F867C48X,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+NBNEMS1,,14.99,,12.99,,,,false
BG Nexus Black Nickel Double Secondary Touch Dimmer Switch Black Inserts,00000003021657,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+NBNEMS2,1,4,8.19,TRUE,,,,,a31a2d35-85cb-4097-bf03-9b96ecb7e6dd,,,B0F86FJ8SH,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+NBNEMS2,,18.99,,16.99,,,,false
BG Nexus Brushed Steel Triple Secondary Touch Dimmer Switch Black Inserts,00000003021655,,1,,FALSE,,,,TRUE,Amazon Refresh,VAT,,,,,BG-EMTDSB+NBSEMR4,1,2,13.25,TRUE,,,,,2b3eaca5-6228-4c5f-b750-36b644cde225,,,B0F88XYXKD,,,,,,,false,,,,,,,,,,false,BG-EMTDSB+NBSEMR4,,25.99,,23.99,,,,false
